san marinese	European nation
sane	rational
sanious	humour
sapiens	human
saponaceous	cleaner
sapphirine	corundum
saprobic	being
saprophytic	being
sarawakian	dominion
sarcastic	disrespectful
sarcastic	critical
sarcoid	animal tissue
sarcolemmal	tissue layer
sarcolemmic	tissue layer
sarcolemnous	tissue layer
sarcosomal	chondriosome
sardinian	Italian region
sartorial	striated muscle
sartorial	craft
sartorial	garment worker
satanic	supernatural being
satisfactory	adequate
satisfactory	acceptable
satyric	Greek deity
satyrical	Greek deity
saudi	Asian nation
saudi-arabian	Asian nation
saurian	saurian
saved	regenerate
saved	found
saved	blest
saved	blessed
saxatile	rock plant
saxicoline	rock plant
saxicolous	rock plant
saxon	European
scalar	musical notation
scalar	quantitative relation
scalene	trilateral
scalene	striated muscle
scalic	musical notation
scandinavian	geographic region
scant	skimp over
scapular	os
scapulohumeral	arm bone
scapulohumeral	os
scarce	scrimpy
scarce	stingy
scarce	meagerly
scarce	meagre
scarce	meager
scare	frighten away
scare	frighten off
scenic	set
scent	scent out
schismatic	division
schismatical	division
schizoid	psychosis
schizophrenic	psychosis
scholarly	profound
scholarly	intellectual
scholarly	critical
scholastic	educational institution
scholastic	philosophical theory
sciatic	neuralgy
sciatic	articulatio spheroidea
scientific	knowledge base
sclerosed	pathology
sclerotic	pathology
sclerotic	albuginea
scoot	flash back
scopal	extent
scorbutic	hypovitaminosis
scotch	European nation
scotch	double cross
scotomatous	visual disorder
scots	European nation
scottish	European nation
scrape	scratch out
scratch	scratch out
scratch up	scratch out
scream	cry out
scream	call out
scrimpy	scarce
scrimpy	deficient
scrimpy	insufficient
scriptural	religious text
scriptural	writing system
scrotal	pocket
scrupulous	principled
scud	flash back
sculptural	three-dimensional figure
scurfy	scrap
scythian	Iranian language
scythian	nomad
sealed	closed
seaworthy	tight
secondary	unoriginal
secondary	unessential
secondary	inessential
secretarial	supporter
secretory	humour
sectarian	camp
sectional	surface area
sectorial	two-dimensional figure
secure	safe
secure	secure
secure	protected
secure	invulnerable
secure	fixed
sedimentary	matter
seductive	sexy
seductive	attractive
see	construe with
seeable	perceptible
seek	try out
segregated	separate
segregated	divided
seismologic	geophysical science
seismological	geophysical science
seize with teeth	bite off
self	soul
self-aggrandising	elevation
self-aggrandizing	elevation
self-centered	selfish
self-centred	selfish
self-induced	inductance
self-limited	ending
self-pollinating	pollenation
self-renewing	renewal
self-service	service
selfish	ungenerous
selfish	stingy
selfish	inconsiderate
selfish	self-centred
selfish	self-centered
selfish	egocentric
selfish	egoistical
selfish	egoistic
selfless	unselfish
seljuk	dynasty
sell	trade
sell	deal out
semantic	linguistics
semestral	period
semestrial	period
semi-tuberous	stem
semiannual	period
semiautobiographical	life history
semicentenary	day of remembrance
semicentennial	day of remembrance
semimonthly	unit of time
seminal	humour
seminiferous	humour
semiotic	philosophical theory
semiotical	philosophical theory
semiparasitic	parasitic plant
semite	Caucasian
semiterrestrial	physical object
semitic	Hamito-Semitic
semitic	Caucasian
semitropic	climatic zone
semitropical	climatic zone
semiweekly	period
senatorial	legislator
send	send away
send	send back
send	send off
send	send on
send for	call up
send for	call forth
send out	send back
senecan	philosopher
senegalese	African nation
senior	old
sensational	perception
sensible	valid
sensible	rational
sensible	logical
sensible	just
sensible	fair
sensible	sensitive
sensible	conscious
sensible	cognisant
sensible	cognizant
sensible	aware
sensitive	susceptible
sensitive	sensitive
sensitive	sensible
sensitive	responsive
sensitive	conscious
sensitive	cognisant
sensitive	cognizant
sensitive	aware
sensorimotor	activity
sensory	perception
sentential	linguistic string
sepaline	floral leaf
sepaloid	floral leaf
separate	unshared
separate	unintegrated
separate	segregated
separate	other
separate	single
separate	individual
separate	independent
separate	divided
separate	break up
separate	branch out
septal	body part
septate	body part
septic	unhealthful
septic	germy
septic	decay
sepulchral	chamber
seraphic	angel
seraphical	angel
serbian	Slav
serbian	geographic region
serial	music
serial	ordination
sericultural	production
sericultural	activity
serologic	medical science
serological	medical science
serous	humour
serviceable	utile
serviceable	useful
serviceable	practical
serviceable	functional
servo	control system
servomechanical	control system
set	put across
set	put down
set	put up
set	put on
set	put together
set	put away
set	put off
set	put back
set	put over
set	set out
set	set up
set	set down
set	set back
set	lay out
set	set off
set	set aside
set	set apart
set	set ahead
set forth	part with
set off	part with
set out	part with
settle	sink in
settle	settle on
sex-limited	characteristic
sex-linked	organic phenomenon
sexagesimal	simple fraction
sexual	physiological property
sexy	seductive
sexy	exciting
seychellois	land
shake	stir up
shake up	stir up
shakedown	fitting
shakespearean	poet
shakespearian	poet
shallow-draft	depth
shallow-draught	depth
shamanist	religious belief
shamanistic	religious belief
shambolic	disorder
shaped	attribute
shared	joint
sharp	pointed
sharp-pointed	end
sharpen	focus on
sharpen	taper off
shavian	playwright
shelflike	support
shinto	religious belief
shintoist	religious belief
shintoistic	religious belief
ship	send off
ship	send on
shona	Bantu
shoot	flash back
shoot	shoot up
shoot down	shoot up
short	low
short	little
short	small
short	mindless
short	forgetful
short	unmindful
short-handled	appendage
short-order	order
shouldered	body part
shout	cry out
shout	call out
shout out	cry out
shout out	call out
shovel	shovel in
show	show off
shrubby	ligneous plant
shrug	shrug off
shuha	religious order
shut	closed
shut	shut in
shut	shut up
shut up	hush up
siamese	Asiatic
siamese	Tai
siamese	Asian nation
siberian	geographic region
sicilian	Italian region
sick	unfit
sick	unhealthy
side-to-side	region
sidearm	throw
sidereal	natural object
sierra leonean	African nation
sieve	sieve out
sift	sieve out
sigmoid	line
sigmoid	colon
sigmoidal	colon
sign	sign over
sign	sign away
sign	sign in
significant	meaningful
significant	of import
significant	important
sikh	religious belief
silence	hush up
siliceous	oxide
silicious	oxide
simian	primate
similar	same
simple	unsubdivided
simple	simple
simple	plain
simple	easy
simple	smooth
sincere	true
sincere	existent
sincere	real
sincere	artless
sincere	ingenuous
sincere	honorable
sincere	honest
sincere	echt
sincere	genuine
sinewy	connective tissue
singaporean	island
singaporean	Asian nation
singaporean	national capital
singhalese	Sanskritic language
singhalese	Asiatic
single	separate
single	unmated
single-humped	projection
single-stranded	fibre
sinhala	Sanskritic language
sinhalese	Sanskritic language
sinhalese	Asiatic
sinistral	left-handed
sinistral	contraclockwise
sinistral	anticlockwise
sinistral	counterclockwise
sinitic	Asiatic
sink	sink in
siouan	Indian
siouan	Buffalo Indian
sisyphean	mythical being
sit	sit down
sit	sit out
sit down	sit down
sit down	sit out
size	size up
skeletal	system
skid	slip up
skilled	experient
skilled	experienced
skilled	competent
skim	skim off
skim	cream off
skim off	skim off
skim off	cream off
skimp	skimp over
skinnerian	psychologist
skinny	body covering
skip	hop on
skip	skip over
slabber	drool over
slabber	slobber over
slacken	slacken off
slant	lean on
slant	lean against
slant	tip over
slav	soul
slave	unfree
slaver	drool over
slaver	slobber over
slavic	Balto-Slavonic
slavonic	Balto-Slavonic
sleep	sleep out
sleep	sleep in
sleep	sleep late
slew	slip up
slide	slip up
slide	slide by
slide	slide down
slip	steal away
slip	slip away
slip	slip up
slip	slip by
slippery	smooth
slippy	smooth
slither	slide by
slither	slide down
slivery	scrap
slivery	fragment
slobber	drool over
slobber	slobber over
slovakian	European nation
slovenian	European nation
slow	unhurried
slow	gradual
slow	delayed
slue	slip up
slumber	sleep out
slumber	sleep in
slumber	sleep late
slur	slur over
small-cap	capitalisation
small-capitalisation	capitalisation
small-capitalization	capitalisation
smart	intelligent
smell	smell up
smooth	slippy
smooth	slippery
smooth	ironed
smooth	fine
smooth	even
smooth	compound
smooth	unsubdivided
smooth	simple
smooth	smooth over
smoothen	smooth over
snap	tear down
snap	tear apart
snap	tear up
snap	snap up
snatch	snap up
snatch up	snap up
sneak	sneak out
sneak	sneak away
sniff	sniff out
snooze	doze off
snow-capped	cover
snuff it	die down
snuff it	die off
snuff it	die out
soak up	suck in
soak up	draw in
soapy	cleaner
sociable	social
sociable	friendly
sociable	extraversive
sociable	extroversive
social	social group
social	sociable
social	gregarious
social	friendly
social	elite group
socialist	managed economy
socialist	left
socialistic	left
socialistic	managed economy
societal	social group
sociobiologic	biological science
sociobiological	biological science
sociocultural	mental object
sociocultural	social group
sociolinguistic	linguistics
sociological	social science
sociopathic	personality disorder
socratic	Athenian
soft	warmhearted
soft	tender
soft	quiet
soft-finned	teleostan
soft-nosed	missile
soiled	untidy
soiled	impure
soiled	unclean
solanaceous	asterid dicot family
solar	star
solid	hard
solomonic	Rex
soluble	explicable
somali	African nation
somalian	African nation
somatosensory	sensory system
some	many
some	few
sop up	suck in
sop up	draw in
sophistic	ratiocinator
sophisticated	worldly
sophisticated	literate
sophisticated	informed
sophisticated	elegant
sophisticated	disenchanted
sophisticated	widely distributed
sophisticated	cosmopolitan
sorrowful	unhappy
sorrowful	joyless
sorry	repentant
sorry	penitent
soteriological	Christian theology
sotho	Bantoid language
sound	wholesome
sound	uninjured
sound	undamaged
sound	unbroken
sound	healthy
sound	fit
sound	sound off
sour	tasty
sour	soured
sour	dry
soured	sour
south african	African nation
south american	continent
south korean	Asian nation
soviet	land
spacial	attribute
spanish	European nation
spartan	urban center
spastic	symptom
spatial	attribute
spatiotemporal	reference frame
speak	speak up
speak	mouth off
speak	speak for
specialised	specific
specialistic	expert
specialized	specific
specific	specialised
specific	specialized
specific	precise
specific	taxon
spectral	array
spectrographic	prism spectroscope
spectrometric	qualitative analysis
spectroscopic	qualitative analysis
spectroscopical	qualitative analysis
speed	speed up
spermatic	gamete
spermicidal	birth control device
spermous	gamete
spew	spit up
spherical	round shape
sphingine	statue
spicate	inflorescence
spiderlike	class
spiderly	class
spidery	class
spinal	skeletal structure
spiny-finned	teleostan
spirited	lively
spirited	enthusiastic
spirited	energetic
spiritless	unenthusiastic
spiritless	dull
spiritualist	belief
spiritualistic	belief
spit	spit up
splanchnic	viscus
splashy	noise
splenetic	lymphoid tissue
splenic	lymphoid tissue
splintery	scrap
splintery	fragment
split up	break up
spoil	double cross
spoken	articulate
spondaic	metrical unit
sporadic	infrequent
sporadic	noncontinuous
sporadic	discontinuous
sporogenous	agamete
sporting	recreation
sportive	recreation
spousal	marriage ceremony
spousal	observance
spousal	spouse equivalent
spread	spread out
spring	jump on
spring	leap out
spring-loaded	elastic device
spue	spit up
squall	cry out
squall	call out
square	angulate
square	angular
square	lawful
square	honorable
square	honest
squeeze	squeeze out
squint-eyed	abnormal condition
squinty	looking at
sri lankan	island
stable	steady
stable	lasting
stable	permanent
stable	constant
stack	stack away
stack	stack up
stack	pile up
stack	heap up
stagflationary	rising prices
stainable	inclination
stale	unoriginal
stale	old
stalinist	commie
stand	stand up
stand	stand firm
stand	stand by
stand	stand out
stand	stand for
stand up	stand up
standard	normal
standard	orthodox
stannic	metal
stannous	metal
staphylococcal	cocci
stargaze	dream up
start	part with
start	originate in
start out	part with
statesmanlike	presidential
statesmanlike	diplomatical
statesmanlike	diplomatic
statesmanly	presidential
statesmanly	diplomatical
statesmanly	diplomatic
static	electricity
statistical	applied math
statuary	sculpture
statutory	enactment
steady	unagitated
steady	stable
steady	even
steal	steal away
steal	slip away
stearic	lipoid
steep	perpendicular
steep	vertical
stellar	heavenly body
stemmatic	tree diagram
stenographic	script
stenographical	script
step	step out
stereoscopic	optical device
stereoscopic	binocular vision
sterile	unproductive
sterile	impotent
sterile	unfruitful
sternal	os
sternutatory	chemical compound
steroidal	internal secretion
stick	stick out
stick	puzzle out
stick	puzzle over
stiff	powerful
stiff	fertile
stiff	efficacious
stiff	effectual
stiff	effective
stigmatic	symbol
stigmatic	lens system
stigmatic	status
still	hush up
stimulate	stir up
stimulating	stimulative
stimulating	moving
stimulating	invigorating
stimulating	interesting
stimulating	exciting
stimulative	stimulating
stingless	hurting
stingy	meanspirited
stingy	ungenerous
stingy	uncharitable
stingy	selfish
stingy	scarce
stingy	deficient
stingy	insufficient
stink	stink out
stink	stink up
stipendiary	regular payment
stir	stir up
stirred	emotional
stirred	affected
stoic	philosophical theory
stoichiometric	ratio
stoloniferous	plant organ
stomachal	viscus
stomachic	viscus
stomatal	porta
stomatal	aperture
stomatous	porta
stomatous	aperture
stoop	stoop to
stored-program	computer programme
stormy	unpeaceful
stormy	inclement
stovepiped	retrieval
straight	perpendicular
straight	vertical
straight	direct
straight	lawful
straight	honorable
straight	honest
straighten	straighten out
strain	sieve out
strategic	plan of action
strategical	plan of action
stravinskian	composer
stravinskyan	composer
strep	true bacteria
streptococcal	true bacteria
streptococcic	true bacteria
striate	channel
strict	abstemious
strike	strike down
strike hard	knock cold
strike hard	knock out
strike hard	knock down
strike hard	knock over
string	string out
strong	toughened
strong	tough
strong	rugged
strong	robust
strong	powerful
strong	fertile
strong	efficacious
strong	effectual
strong	effective
structural	noesis
structural	makeup
structural	geophysical science
structural	biological science
structured	organized
struggle	fight off
stubborn	inflexible
stubborn	sturdy
stubborn	uncompromising
stubborn	intractable
stubborn	disobedient
studied	unnatural
studied	affected
stupefy	puzzle out
stupefy	puzzle over
stupid	stupid
stupid	unintelligent
stupid	retarded
sub-saharan	desert
subarctic	polar circle
subatomic	matter
subclavian	os
subcortical	neural structure
subcutaneous	body covering
subdural	meninges
subjunctive	modality
sublingual	articulator
sublittoral	Davy Jones
sublunar	satellite
sublunary	satellite
submerge	drown out
submissive	unassertive
submissive	subordinate
submissive	obedient
submissive	humble
subocular	cavum
suborbital	itinerary
suborbital	cavum
subordinate	subordinate
subordinate	inferior
subordinate	low-level
subordinate	submissive
subscribe	sign over
subscribe	sign away
subscribe	sign in
subsequent	succeeding
subsidiary	grant
substantial	material
substantival	word
subtropic	climatic zone
subtropical	climatic zone
suburban	community
succeeding	subsequent
successful	undefeated
successful	productive
successful	fortunate
succinic	natural resin
suck	suck in
suck	draw in
suck up	suck in
suck up	draw in
suctorial	uptake
sudanese	African nation
sudate	sweat off
sudden	fast
sudorific	activity
sudsy	froth
sufficient	ample
sufi	Moslem
sufi	religious mysticism
sugarless	dry
sugary	sweet
sulcate	fissure
sulfuretted	element
sulfuric	element
sulfurized	element
sulfurous	element
sulphuretted	element
sulphuric	element
sulphurous	element
sumatran	island
sumerian	Babylonian
sumerian	geographic region
superficial	outward
superficial	frivolous
superficial	careless
superficial	bounds
superior	best
superior	high
superior	dominant
superlunar	satellite
superlunary	satellite
supernal	heavenly
supernatural	unreal
supernaturalist	belief
supernaturalistic	belief
supervisory	superordinate
supportive	positive
suppurative	activity
supraocular	cavum
supraorbital	cavum
sure	predictable
surficial	layer
surgical	medical procedure
surmountable	conquerable
surprising	unexpected
surround	wall up
surround	wall in
susceptible	vulnerable
susceptible	unprotected
susceptible	sensitive
suspire	breathe in
suspire	breathe out
sustainable	property
sustentacular	support
swamp	flood in
swarm	teem in
swazi	African nation
swear	swear off
sweat	sweat off
swedish	Scandinavian nation
sweep	sweep through
sweep	sail through
sweet	tasty
sweet	sweet
sweet	sugary
swipe	sideswipe
swiss	European nation
syllabic	linguistic unit
syllabic	script
syllogistic	synthesis
symbolic	sign
symbolic	symbol
symbolical	sign
symmetric	regular
symmetric	parallel
symmetrical	regular
symmetrical	parallel
sympathetic	systema nervosum
sympathetic	kind
sympathetic	congenial
sympathetic	compassionate
sympathomimetic	pressor
symphonic	sonata
symptomatic	grounds
synaesthetic	sense datum
synaptic	colligation
synchronal	descriptive
synchronal	synchronic
synchronic	descriptive
synchronic	synchronic
synchronic	synchronal
synchronic	synchronous
synchronous	descriptive
synchronous	synchronic
syncretic	fusion
syncretic	unification
syncretical	fusion
syncretical	unification
syncretistic	fusion
syncretistic	unification
syncretistical	fusion
syncretistical	unification
synergistic	theological doctrine
synesthetic	sense datum
synoptic	sum-up
synovial	secretion
syntactic	grammar
syntactical	grammar
syntagmatic	linguistic string
synthetic	logical
synthetic	inductive
synthetic	a posteriori
synthetical	logical
synthetical	inductive
synthetical	a posteriori
syphilitic	dose
syrian	Asian nation
systematic	regular
systematic	organized
systolic	beat
taciturn	incommunicative
taciturn	uncommunicative
taciturn	concise
tack	tack on
tactful	considerate
tactical	military science
tactical	plan of action
tactile	perception
tactile	exteroception
tactless	inelegant
tactless	inconsiderate
tactual	perception
tactual	exteroception
tag	mark up
tag	mark down
tag	chase away
tag	tag along
tahitian	island
tai	Asiatic
tai	Tai
tai	Asian nation
tail	chase away
tail	tag along
taiwanese	island
tajikistani	Asian nation
take	take apart
take	take in
take	take away
take	take up
take	take on
take	bring out
take	bring on
take	bring up
take	bring down
take	bring forward
take	take back
take	take out
take	take over
take	take off
take a breath	breathe in
take a breath	breathe out
take away	take off
take hold of	catch up
take in	suck in
take in	draw in
take in	take up
take off	part with
take out	draw out
take up	suck in
take up	draw in
talk	speak for
talk	speak up
talk	mouth off
tall	high
tall	big
tall	large
tame	quiet
tame	manipulable
tame	tractable
tamed	manipulable
tamed	tractable
tamil	South Dravidian
tamil	Dravidian
tangential	straight line
tangible	concrete
tangible	perceptible
tannic	phenol
tantric	Buddhism
tantrik	Buddhism
tanzanian	African nation
taoist	religious belief
taoist	philosophical theory
taper	taper off
tarsal	skeletal structure
tartaric	salt
tasmanian	Australian state
tasteful	unpretentious
tasteful	elegant
tasteless	unpalatable
tasteless	unappetising
tasteless	unappetizing
tasteless	pretentious
tasteless	inelegant
tasty	sweet
tasty	sour
tasty	salty
tasty	toothsome
tasty	palatable
tasty	appetising
tasty	appetizing
taurine	Bos taurus
taxable	nonexempt
taxonomic	assortment
taxonomical	assortment
tear	tear down
tear	tear apart
tear	tear up
tear	shoot up
technical	method
technical	skillfulness
technical	branch of knowledge
technological	branch of knowledge
technophilic	enthusiasm
technophobic	dislike
tectonic	geomorphology
tectonic	scientific discipline
teem	teem in
tegular	roofing material
telegraphic	setup
telemetered	mensuration
teleological	philosophical theory
telephonic	telecom
tell	tell off
tell	tell apart
tellurian	physical object
telluric	element
telluric	physical object
telocentric	body structure
temperamental	nature
temperate	clement
temperate	moderate
temperate	mild
temporal	attribute
temporal	lineament
temporary	unstable
tenacious	aware
tenacious	mindful
tender	soft
tender	eatable
tender	comestible
tender	edible
tender	weak
tendinous	connective tissue
tendril-climbing	plant structure
tense	uneasy
tense	agitated
tense	tight
tensile	stress
tensional	balance
tentacled	appendage
tentacular	appendage
teratogenic	agent
terminal	end
terminal	period
terminological	word
terpsichorean	performing arts
terrene	physical object
terrestrial	physical object
terrestrial	terrestrial planet
territorial	region
tertian	repetition
tertian	musical interval
testaceous	cover
testaceous	reproductive structure
testamentary	instrument
testicular	sex gland
testimonial	commendation
testimonial	evidence
tetanic	syndrome
tetanic	infection
tetragonal	polygonal shape
tetrametric	verse line
tetravalent	powerfulness
teutonic	European
teutonic	European nation
texan	American state
textile	artefact
textual	matter
thai	Asiatic
thai	Tai
thai	Asian nation
thalassic	water
thalloid	plant structure
thallophytic	cryptogam
theatrical	communicating
theban	urban center
theist	religious belief
theistic	religious belief
theistical	religious belief
thematic	substance
thematic	melodic phrase
thenal	region
thenar	region
theocratic	form of government
theological	system of rules
theosophical	system of rules
therapeutic	medical aid
therapeutical	medical aid
thermal	energy
thermal	natural spring
thermic	energy
thermionic	subatomic particle
thermodynamic	natural philosophy
thermodynamical	natural philosophy
thermoelectric	electricity
thermoelectrical	electricity
thermometric	mensuration
thermostatic	regulator
thespian	dramatic work
thick	broad
thick	wide
thick	fat
thin	lean
thin	thin
thin	narrow
thin	ectomorphic
think	think up
think	think out
think	think over
think	think back
thinkable	possible
thinkable	believable
thinkable	credible
thoracic	body part
thoreauvian	author
thoughtful	considerate
thoughtless	inconsiderate
thracian	geographic region
threaded	rib
three-wheel	simple machine
three-wheeled	simple machine
thrifty	provident
thrust	thrust ahead
thrust ahead	barge in
thwart	double cross
thyroid	ductless gland
thyroidal	ductless gland
thyrotoxic	adenosis
tibetan	Asian nation
tibial	leg bone
tidal	recurrent event
tide	tide over
tidy	groomed
tidy	fastidious
tidy	clean
tie	tie up
tie	tie down
tiered	bed
tight	tight
tight	tense
tight	seaworthy
tight	impermeable
tilt	lean on
tilt	lean against
tilt	tip over
time-release	activity
timid	unassertive
timid	unadventurous
timid	fearful
timid	cowardly
timid	backward
timid	afraid
timorese	island
tinny	metal
tip	lean on
tip	lean against
tip	tip over
titular	legal right
titular	appellative
titular	name
titulary	legal right
tobagonian	island
tog out	dress
tog up	dress
togolese	African nation
tolerable	allowable
tolerable	permissible
tolerant	patient
tolerant	charitable
toll-free	fee
tomentose	enation
tonal	pitch
tongan	land
tonic	tautness
tonic	pitch
tonsorial	styler
toothsome	tasty
toothsome	eatable
toothsome	comestible
toothsome	edible
toothsome	appetising
toothsome	appetizing
top	high
top	best
topical	mental object
topographic	geographics
topographical	geographics
topologic	pure mathematics
topological	pure mathematics
toroidal	solid
torrential	stream
tortious	actus reus
totalistic	political theory
totalitarian	political theory
totemic	belief
totipotent	ability
touch	touch down
touch	stir up
touch	reach into
touch	reach out
touchable	concrete
touched	emotional
touched	affected
tough	insensitive
tough	hard
tough	strong
tough	rugged
tough	experient
tough	experienced
tough	uneatable
tough	inedible
toughened	strong
toughened	rugged
toughened	experient
toughened	experienced
toxic	unhealthful
toxic	harmful
toxic	noxious
toxicologic	materia medica
toxicological	materia medica
toy	toy with
trabecular	fibrous tissue
trabeculate	fibrous tissue
tracheal	cartilaginous tube
track	chase away
track	tag along
tractable	tamed
tractable	tame
tractable	obedient
tractable	manageable
tractable	docile
tractable	compliant
tractive	rubbing
trade	trade
trade	deal out
tragic	drama
tragicomic	tragedy
trail	chase away
trail	tag along
transactinide	element
transcendental	philosophy
transcultural	society
transcutaneous	stratum
transcutaneous	body covering
transdermal	stratum
transdermal	body covering
transdermic	stratum
transdermic	body covering
transitional	shift
translational	travel
translunar	satellite
translunary	satellite
transoceanic	water
transpolar	geographical point
transport	send off
transport	send on
transuranic	metal
trapezoidal	tetragon
traumatic	health problem
travel	go around
travel	go on
travel	go under
travel	go down
travel	go up
travel	go by
travel	go out
travel	go off
travel	move back
travel	move out
travel	move on
travel rapidly	speed up
treated	processed
treeless	cleared
trespass	trespass
triangulate	polygonal shape
triassic	geological period
tribal	social group
tricentenary	day of remembrance
tricentennial	day of remembrance
trick out	dress
trick up	dress
triennial	period
trigonometric	pure mathematics
trihydroxy	chemical group
trinidadian	island
triumphal	success
trivalent	powerfulness
trochaic	metrical unit
trojan	urban center
trophic	biological process
trophoblastic	tissue layer
trophotropic	tropism
tropical	parallel
troubled	unquiet
troubled	concerned
TRUE	sincere
TRUE	honorable
TRUE	honest
TRUE	echt
TRUE	genuine
TRUE	faithful
TRUE	right
TRUE	correct
trustful	credulous
trusting	credulous
trustworthy	responsible
trustworthy	dependable
trustworthy	reliable
trustworthy	honorable
trustworthy	honest
trustworthy	faithful
trusty	responsible
trusty	dependable
trusty	reliable
trusty	honorable
trusty	honest
trusty	faithful
try	try out
tsarist	despot
tsaristic	despot
tubal	body structure
tubercular	lesion
tubercular	appendage
tubercular	infectious disease
tuberculate	enation
tuberculoid	infectious disease
tuberous	stem
tudor	dynasty
tug	push on
tunisian	port
tunisian	African nation
turbinate	os
turkic	Altaic language
turkish	land
turkmen	land
turn	turn to
turn	turn away
turn	turn back
turn	turn off
turn	turn around
turn	turn on
turn out	bear out
turn over	pass on
turn over	hand over
turn over	hand down
turn over	hand out
turn over	roll over
turn over	roll down
turn over	dig out
turn over	dig in
turn over	dig up
tuscan	Italian region
tutorial	instructor
twine	wrap up
twine	roll up
two-humped	projection
two-wheel	simple machine
two-wheeled	simple machine
tympanic	percussive instrument
tympanic	tissue layer
tympanitic	distention
typical	characteristic
typographic	craft
typographical	craft
tyrannic	autarchy
tyrannical	autarchy
tyrolean	province
tyrolese	province
tzarist	despot
ugandan	African nation
ugly	awkward
ugly	unattractive
ugly	displeasing
ukrainian	land
ulcerative	lesion
ulnar	arm bone
ultramicroscopic	light microscope
ultramontane	policy
umbellar	inflorescence
umbellate	inflorescence
umbelliferous	rosid dicot family
umbelliform	inflorescence
umbilical	point
unacceptable	unwelcome
unacceptable	unsatisfactory
unacknowledged	unknown
unadorned	unclothed
unadorned	plain
unadventurous	timid
unadventurous	cautious
unadvisable	imprudent
unadvisable	foolish
unadvised	imprudent
unadvised	foolish
unaffected	untouched
unaffected	unaffected
unaffected	unmoved
unaffected	unemotional
unaffected	uncontrived
unaffected	unstudied
unafraid	courageous
unafraid	brave
unafraid	bold
unaggressive	unassertive
unaggressive	peaceful
unagitated	unexcited
unagitated	steady
unagitated	relaxed
unagitated	quiet
unagitated	cool
unagitated	composed
unalert	unwary
unalienable	intrinsical
unalienable	intrinsic
unambiguous	unambiguous
unambiguous	univocal
unambiguous	unequivocal
unambiguous	clear
unambitious	nonenterprising
unambitious	unenterprising
unappetising	unpalatable
unappetising	tasty
unappetizing	unpalatable
unappetizing	tasty
unarticulate	incommunicative
unarticulate	uncommunicative
unashamed	unremorseful
unashamed	unrepentant
unashamed	impenitent
unassertive	nonaggressive
unassertive	unaggressive
unassertive	timid
unassertive	submissive
unattractive	unseductive
unattractive	uninviting
unattractive	ugly
unauthorised	unofficial
unauthorised	illegitimate
unauthorized	unofficial
unauthorized	illegitimate
unaware	unconscious
unaware	insensible
unaware	asleep
unbearable	impermissible
unbelievable	unthinkable
unbelievable	unconvincing
unbelievable	incredulous
unbelievable	implausible
unblemished	undamaged
unblemished	perfect
unbodied	immaterial
unbodied	incorporeal
unbound	free
unbroken	uninterrupted
unbroken	continuous
unbroken	uninjured
unbroken	undamaged
unbroken	sound
unbroken	perfect
uncertain	undetermined
uncertain	indeterminate
uncertain	unpredictable
unchangeable	lasting
unchangeable	permanent
unchangeable	constant
unchanged	unvarying
unchanged	unvaried
uncharacteristic	untypical
uncharacteristic	atypical
uncharacteristic of	untypical
uncharacteristic of	atypical
uncharitable	ungenerous
uncharitable	stingy
uncharitable	meanspirited
unchaste	impure
unchaste	immoral
uncheerful	unhappy
uncheerful	joyless
uncial	script
unclean	untidy
unclean	impure
unclean	unclean
unclean	soiled
unclean	dirty
unclear	opaque
unclear	indistinct
unclear	uncomprehensible
unclear	incomprehensible
unclear	indefinite
unclear	ambiguous
uncleared	wooded
unclothed	undecorated
unclothed	unadorned
unclutter	clear away
unclutter	clear off
uncolored	achromatic
uncoloured	achromatic
uncomfortable	uneasy
uncommon	unusual
uncommon	extraordinary
uncommunicative	taciturn
uncommunicative	unarticulate
uncommunicative	inarticulate
uncomparable	extraordinary
uncomparable	best
uncompassionate	unsympathetic
uncompassionate	unmerciful
uncompassionate	merciless
uncomplaining	patient
uncomplete	fractional
uncomplimentary	unfavourable
uncomplimentary	unfavorable
uncomprehensible	unintelligible
uncomprehensible	unclear
uncomprehensible	incomprehensible
uncomprehensible	inexplicable
unconcealed	open
unconcealed	overt
unconcerned	untroubled
unconcerned	careless
unconditional	unqualified
unconfined	free
uncongenial	unsympathetic
uncongenial	unfriendly
uncongenial	incompatible
unconnected	unrelated
unconquerable	invulnerable
unconquerable	unsurmountable
unconquerable	insurmountable
unconscious	incognizant
unconscious	unaware
unconscious	unvoluntary
unconscious	nonvoluntary
unconscious	involuntary
unconscious	insensible
unconscious	asleep
uncontrived	unaffected
uncontrolled	unrestrained
unconventional	original
unconvincing	unbelievable
unconvincing	incredible
uncooperative	unhelpful
uncooperative	disobedient
uncreative	unproductive
uncreative	unoriginal
uncritical	unscholarly
undamaged	uninjured
undamaged	unimpaired
undamaged	unbroken
undamaged	unblemished
undecorated	unclothed
undecorated	plain
undefeated	successful
undefined	indefinite
undemanding	easy
undemonstrative	reserved
undeniable	unquestionable
undependable	untrusty
undependable	untrustworthy
underprivileged	unfortunate
underprivileged	poor
undescended	egg
undesirable	unwanted
undesirable	hateful
undeterminable	undetermined
undeterminable	indeterminate
undeterminable	incalculable
undetermined	uncertain
undetermined	undeterminable
undetermined	indeterminable
undetermined	inconclusive
undignified	inelegant
undignified	discomposed
undiscerning	indiscriminate
undiscriminating	indiscriminate
undiversified	homogenous
undiversified	homogeneous
